agegroup,type,week,mean,q025,q25,q50,q75,q975,cases
60-69,1month,2020-02-02,7.073991625478477e-4,-0.025083350972019424,-0.006342741294424585,3.2040205863705855e-5,0.007266142518895794,0.031028323548546205,0
60-69,1month,2020-02-09,6.631948581343085e-4,-0.024407760004087925,-0.006499375027789283,5.946549622064903e-4,0.007277842667587768,0.02946373205642903,0
60-69,1month,2020-02-16,-7.503414692621889e-4,-0.03097374645381414,-0.006834834719898809,-3.283129839028162e-4,0.006460536691956468,0.028244280665790798,0
60-69,1month,2020-02-23,5.303095599782386e-4,-0.025513828409419976,-0.006295196640267642,4.8672826460560107e-4,0.007159690852714939,0.030818211729975963,0
60-69,1month,2020-03-01,-6.904977594456581e-4,-0.028875569108291133,-0.007396571753365928,-6.322045866884656e-4,0.005867547545199641,0.029703493417803425,0
60-69,1month,2020-03-08,-4.5922616306931947e-4,-0.02466918030478301,-0.006608810189624446,-3.0080826792119473e-4,0.005989945143272286,0.02569126634934611,0
60-69,1month,2020-03-15,-0.0014505319241534499,-0.02978313576778364,-0.007930933955003128,-0.0014768147076639152,0.005544293463684185,0.02599925444267699,0
60-69,1month,2020-03-22,0.7141654982798833,0.6871321511599023,0.7074734757124619,0.71403190823961,0.7202357962161599,0.7390184062303484,0.7142857142857142
60-69,1month,2020-03-29,4.357038863343628,4.331536569425086,4.3504220130280045,4.357352015293687,4.364162941817706,4.382785821291873,4.357142857142857
60-69,1month,2020-04-05,14.572240131494866,14.5446815079679,14.56494941605316,14.571699197173663,14.579200094808847,14.601030620433367,14.571428571428571
60-69,1month,2020-04-12,30.142640001874174,30.11284714682068,30.135991358412422,30.14286676121772,30.149426799632693,30.16959544420256,30.142857142857142
60-69,1month,2020-04-19,59.78613160021304,59.75912758203793,59.77918544739757,59.78601297072298,59.792635529665674,59.81512670875277,59.785714285714285
60-69,1month,2020-04-26,104.07060899583357,104.04116065905232,104.06413485381582,104.07068054312293,104.07791718736608,104.0982365512,104.07142857142857
60-69,1month,2020-05-03,153.001118067855,152.97479138156058,152.99384092319644,153.0007220508826,153.00768864240084,153.0342680428916,153
60-69,1month,2020-05-10,188.07042816252186,188.03752414646604,188.06385218455125,188.07122548583285,188.0776083639791,188.09579451747908,188.07142857142858
60-69,1month,2020-05-17,189.785308291162,189.75751750667476,189.77859824815198,189.78524135626463,189.79238272073715,189.8105636704892,189.78571428571428
60-69,1month,2020-05-24,181.92786185870722,181.90376913330115,181.9214678950022,181.92779213331363,181.9340823422616,181.95311625333787,181.92857142857142
60-69,1month,2020-05-31,160.07257303423583,160.05046825642762,160.0659002292004,160.07214235494564,160.07903309442193,160.10339550581008,160.07142857142856
60-69,1month,2020-06-07,120.42906480345735,120.40058661516886,120.42213757770654,120.42879603449771,120.43536818349257,120.45694135391822,120.42857142857143
60-69,1month,2020-06-14,92.2849389181184,92.26000938737387,92.27855530343913,92.28522122856512,92.2919591508057,92.30995555775092,92.28571428571429
60-69,1month,2020-06-21,78.92857049173735,78.90414817879514,78.9218197368256,78.92884583146423,78.93505321795168,78.95327167142887,78.92857142857143
60-69,1month,2020-06-28,76.99968840078279,76.97161759688852,76.99363842838297,77.00071992078821,77.00637393077008,77.02520123580479,77
60-69,1month,2020-07-05,73.7854795351676,73.75522872571938,73.77862800789505,73.78568776280026,73.79195613507358,73.80953796988382,73.78571428571428
60-69,1month,2020-07-12,64.85648763500458,64.8280293379601,64.84982158262524,64.85639853702267,64.86365043938098,64.88085290801433,64.85714285714286
60-69,1month,2020-07-19,56.42870457688029,56.403250640282266,56.422538707201184,56.42865180782542,56.435338018426165,56.456711587899115,56.42857142857142
60-69,1month,2020-07-26,54.92891551370061,54.90311082636138,54.92223895764609,54.928740245360274,54.93585837692028,54.954802299106625,54.92857142857143
60-69,1month,2020-08-02,58.92909943831804,58.903055450544386,58.922026372176155,58.928937012631764,58.93612153087679,58.95708699921035,58.92857142857143
60-69,1month,2020-08-09,52.35781663975689,52.33209346008462,52.35061816092117,52.35718682387056,52.36421833019698,52.38433752497928,52.35714285714286
60-69,1month,2020-08-16,43.49980210100521,43.47225002604581,43.49358227180122,43.50009488066068,43.506913143214,43.522789866189186,43.5
60-69,1month,2020-08-23,35.50044230375735,35.475607249740314,35.4931156104268,35.500187979789246,35.50698549980664,35.53003667087526,35.5
60-69,1month,2020-08-30,30.143346978609664,30.11867309744642,30.136755422263015,30.143074642738295,30.150135433713597,30.168386006807733,30.142857142857142
60-69,1month,2020-09-06,30.142745629327994,30.11490271076441,30.13641186369779,30.143069097715134,30.14938195696129,30.167931653010516,30.142857142857146
60-69,1month,2020-09-13,22.285804720993713,22.2588109912566,22.279309126157415,22.28586575299299,22.292256100926238,22.31623310326815,22.285714285714285
60-69,1month,2020-09-20,16.643411613829027,16.617141610164914,16.636859773242165,16.64322293254143,16.649505397759356,16.66872086686545,16.642857142857142
60-69,1month,2020-09-27,15.143325951650942,15.118010704000204,15.135939428429891,15.143139183810902,15.149578398494796,15.171026791680266,15.142857142857142
60-69,1month,2020-10-04,13.85664851680982,13.825062008348132,13.850146034575019,13.85669992839518,13.863252256283749,13.885938577450602,13.857142857142858
60-69,1month,2020-10-11,17.570701409301275,17.538043136078674,17.564185390199505,17.571017666384037,17.577480487610586,17.60090418387208,17.571428571428573
60-69,1month,2020-10-18,19.214130462941366,19.187174197680026,19.206843209753604,19.21393892992959,19.22117828026919,19.24228383081916,19.214285714285715
60-69,1month,2020-10-25,18.714662365027856,18.69097920138656,18.707608412090533,18.71471598525598,18.721125741530418,18.742498239623675,18.714285714285715
60-69,1month,2020-11-01,22.428294160657472,22.395238964590455,22.4215687487168,22.428771156960863,22.435453024659328,22.4514793635627,22.428571428571427
60-69,1month,2020-11-08,23.50092172212767,23.475031469107236,23.49394544679891,23.50053532447054,23.507797701956974,23.53582937970803,23.5
