agegroup,type,week,mean,q025,q25,q50,q75,q975,cases
60-69,1month,2020-02-02,3.838973267934387e-4,-0.02946806738401828,-0.006563070876766044,3.8555243004065494e-4,0.007452018736204923,0.030311349760016124,0
60-69,1month,2020-02-09,2.381478485379841e-5,-0.030130736687601117,-0.007711663371158183,6.761835958636825e-5,0.0073486075782967925,0.034894998877186,0
60-69,1month,2020-02-16,-2.482460421536154e-4,-0.028745664874073807,-0.0074623683943214544,-6.782770176786218e-4,0.006964479974955249,0.031165838900616676,0
60-69,1month,2020-02-23,1.982690382454931e-5,-0.027925799756530027,-0.0070102214505701685,-2.7696762979896865e-4,0.007269072749134211,0.026726180303656533,0
60-69,1month,2020-03-01,2.3961194634012487e-4,-0.03147346736550999,-0.007992706740943368,9.974294830230592e-6,0.007674300946987773,0.03110103858586757,0
60-69,1month,2020-03-08,3.3613616258507833e-4,-0.03303694045399229,-0.006302163443617625,1.9654892989262845e-4,0.007770259171522938,0.031127917602516993,0
60-69,1month,2020-03-15,0.0011961110850022888,-0.02649572269654394,-0.006559093546756981,6.670157313222538e-4,0.008600095900253894,0.036681168483801214,0
60-69,1month,2020-03-22,5.006843298920517e-4,-0.03203281790849566,-0.006510488820147865,-1.0155186595209623e-4,0.007570517482811774,0.031126509343498848,0
60-69,1month,2020-03-29,-2.60700046038732e-5,-0.02863264390776841,-0.00783801735499824,9.291230077161503e-5,0.007448122748368717,0.03266534690996247,0
60-69,1month,2020-04-05,0.14336445562751624,0.1115803188415492,0.1358576846401597,0.14327763116760334,0.1507837269756704,0.17527349520667204,0.14285714285714285
60-69,1month,2020-04-12,1.928117056919141,1.8985507126894057,1.9206310189630416,1.9278273905780745,1.9358951922258192,1.9597512111140676,1.9285714285714286
60-69,1month,2020-04-19,5.1427806705339,5.114393136068335,5.1354259574632,5.142935006358112,5.150711311678638,5.169442389264201,5.142857142857142
60-69,1month,2020-04-26,9.000363799257997,8.970552027799094,8.99301084007368,9.000245119929254,9.008403308592039,9.030415022975196,9
60-69,1month,2020-05-03,11.713917688007301,11.683247614013405,11.70610680623915,11.714167393385104,11.72162735162177,11.746857217564765,11.714285714285715
60-69,1month,2020-05-10,17.928243020948816,17.894780781967533,17.92084091698713,17.9287085559313,17.93580084963588,17.95494052949545,17.92857142857143
60-69,1month,2020-05-17,26.42942861003111,26.397766830682396,26.421235162051943,26.429150559068006,26.436714372636363,26.463296543931797,26.42857142857143
60-69,1month,2020-05-24,31.5715401838629,31.53749796561146,31.563814515581146,31.571715557925184,31.57927938504423,31.602553202745767,31.57142857142857
60-69,1month,2020-05-31,37.643177748107156,37.611634360557524,37.635107498270884,37.64278935614057,37.65026243420136,37.67704860988511,37.64285714285714
60-69,1month,2020-06-07,41.714243245884624,41.682898811961735,41.70652836251365,41.71416652229051,41.72157483339746,41.74626073385732,41.714285714285715
60-69,1month,2020-06-14,52.85694663191332,52.82780152225703,52.849968389442964,52.85659356720559,52.86402296919288,52.88807935915073,52.85714285714286
60-69,1month,2020-06-21,57.42799163883455,57.39654507292749,57.42103048368095,57.42889484408265,57.43593637273062,57.45918915886079,57.42857142857143
60-69,1month,2020-06-28,54.14234279198585,54.11080592208188,54.13488199608342,54.142489927677545,54.14980486708038,54.1733569102421,54.14285714285714
60-69,1month,2020-07-05,51.28492856406254,51.2551692014356,51.27729470997319,51.28494949730421,51.292231121093145,51.316949413700826,51.285714285714285
60-69,1month,2020-07-12,41.35760725792061,41.32741260516364,41.35023835915351,41.35779564416235,41.36510353644917,41.390112771434055,41.357142857142854
60-69,1month,2020-07-19,38.2855138170771,38.25516598637136,38.277805485175776,38.28574517425694,38.29342332801597,38.317309928302336,38.285714285714285
60-69,1month,2020-07-26,34.92837593087919,34.8944220646885,34.92174470048091,34.929049605832574,34.93642220039274,34.958117809632526,34.92857142857143
60-69,1month,2020-08-02,27.85695133246588,27.828216052567285,27.8492928674722,27.856667378180695,27.864116825844867,27.890814487552653,27.857142857142858
60-69,1month,2020-08-09,24.428204392280914,24.3971677853683,24.420266968323283,24.42780910230641,24.43587310622882,24.462530010172813,24.428571428571427
60-69,1month,2020-08-16,21.21379144431152,21.183663695961634,21.206493902304302,21.213680860642988,21.221110074458164,21.243880462630845,21.214285714285715
60-69,1month,2020-08-23,17.214489072334377,17.185075665519815,17.207269632311807,17.2145359528394,17.221392901759206,17.24397631251175,17.214285714285715
60-69,1month,2020-08-30,15.142239873121662,15.106766073958477,15.135249561578611,15.142405314723627,15.149551995461936,15.174192398540418,15.142857142857142
60-69,1month,2020-09-06,13.499775851983845,13.470129940234834,13.492503373783101,13.4999511547965,13.507548598796753,13.528880217802001,13.5
60-69,1month,2020-09-13,9.285524498602927,9.254159055017329,9.277876396990582,9.28546106044772,9.29195588164967,9.31953056852804,9.285714285714285
60-69,1month,2020-09-20,5.999983875106216,5.968004476526893,5.992683987996326,6.000083116383262,6.007394631557991,6.031369046787738,6
60-69,1month,2020-09-27,4.356879755468954,4.325307719915684,4.3489595562738765,4.356314969063291,4.364717367787381,4.389373055435379,4.357142857142857
60-69,1month,2020-10-04,4.285629225794386,4.254355171860127,4.277722342869298,4.284798780482636,4.292677772016434,4.32089592253932,4.285714285714286
60-69,1month,2020-10-11,7.071651332424015,7.042613976582191,7.064081069649528,7.0713952429471725,7.078659595129158,7.104923118053949,7.071428571428571
60-69,1month,2020-10-18,11.07141104899511,11.038980948638745,11.064500327221985,11.071585582537509,11.079540958932974,11.100669122604456,11.071428571428571
60-69,1month,2020-10-25,13.642579175487391,13.61038387742926,13.634863140111337,13.642931029369397,13.650245154802239,13.674904462059084,13.642857142857142
60-69,1month,2020-11-01,11.571778916847896,11.538102970806255,11.564043524326026,11.571813203684027,11.579543084596517,11.60236348618834,11.571428571428571
60-69,1month,2020-11-08,11.785533305884549,11.751145835367954,11.77856826177974,11.785749788644036,11.793013235499537,11.816572838900637,11.785714285714286
60-69,1month,2020-11-15,13.714158543955282,13.684177704419499,13.706541234532034,13.714472359002432,13.721836681372325,13.745548625003549,13.714285714285715
60-69,1month,2020-11-22,14.428223554306722,14.396397015631045,14.420177626890196,14.428008563457329,14.43636826813798,14.463153709788003,14.428571428571429
60-69,1month,2020-11-29,15.928226169369369,15.895969353244801,15.921224707519585,15.928576447147538,15.935830067192816,15.960221280445138,15.928571428571429
60-69,1month,2020-12-06,19.50004169818818,19.469077701272948,19.492205104069786,19.499921692737306,19.507502689604383,19.53327898090021,19.5
60-69,1month,2020-12-13,25.571918873994818,25.542766012697797,25.564182041988143,25.571569147683356,25.57971895353091,25.603812573997136,25.571428571428573
60-69,1month,2020-12-20,28.64259209639507,28.615328558841206,28.635200784213204,28.642501398767426,28.649911835326318,28.671167667402024,28.642857142857142
60-69,1month,2020-12-27,24.286360124134294,24.254779257883044,24.27851940529674,24.286829756043378,24.293922863092533,24.315705383098752,24.285714285714285
60-69,1month,2021-01-03,18.428945505297985,18.398603098208845,18.422149322871277,18.42894135529756,18.436382103513157,18.45936132634824,18.428571428571427
60-69,1month,2021-01-10,17.929591881294648,17.897028415589116,17.922277819291423,17.92907734883176,17.936910420761222,17.963880921624956,17.928571428571427
60-69,1month,2021-01-17,19.14233058878108,19.11021546568016,19.135538729949705,19.142354226257744,19.149964388757937,19.173338024011873,19.142857142857142
60-69,1month,2021-01-24,16.571908966969147,16.54185344575728,16.56387724264147,16.571213408382214,16.579003442897182,16.606494002526315,16.57142857142857
60-69,1month,2021-01-31,15.714532945225908,15.685728221031257,15.706865238946264,15.714043631580415,15.721379467779387,15.746661454624352,15.714285714285715
60-69,1month,2021-02-07,17.566400500882505,17.534286607735662,17.559281651766625,17.566382953930226,17.573920122661338,17.595708326902667,17.57142857142857
60-69,1month,2021-02-14,15.629809837749928,15.596207239947253,15.620599670008787,15.629695173260043,15.638452823189821,15.665770628258544,15.642857142857142
60-69,1month,2021-02-21,12.69306152646026,12.65484916759039,12.680840246989998,12.693510286055325,12.705250573851798,12.734240275699827,12.714285714285715
60-69,1month,2021-02-28,11.592827877102762,11.529642843109853,11.571837502083218,11.592667421040835,11.614012770286031,11.661750905090127,11.642857142857142
60-69,1month,2021-03-07,13.889729587771287,13.836635573804973,13.871477998467647,13.890036224216626,13.907347974463505,13.947842980083562,13.928571428571429
60-69,1month,2021-03-14,19.16789465912687,19.106723630948952,19.148455256457375,19.16651558936042,19.18835562396118,19.229416664197792,19.214285714285715
60-69,1month,2021-03-21,30.826200328025536,30.778853087417907,30.810753980262724,30.82590442832103,30.840899031261227,30.87508223926322,30.857142857142858
60-69,1month,2021-03-28,51.774940562033414,51.67537677829578,51.74252320485593,51.774643840435076,51.80975272197169,51.87677467327224,51.857142857142854
60-69,1month,2021-04-04,63.982120624674685,63.79586317135063,63.92088830240056,63.98274368362204,64.04245806384513,64.15915367824208,64.14285714285714
60-69,1month,2021-04-11,61.406724021814426,60.97285436821012,61.27411837320746,61.41391019511367,61.545209103804595,61.7989883202019,61.785714285714285
60-69,1month,2021-04-18,67.44281269032174,66.66756292857633,67.202601025209,67.44733341157968,67.6980739381236,68.15780255800118,68.14285714285714
60-69,1month,2021-04-25,77.12668620813007,75.81602761914215,76.7223938626547,77.14069907822132,77.55057669026797,78.31945776373837,78.28571428571429
60-69,1month,2021-05-02,65.3449331492791,63.19195494751362,64.71099109117256,65.35389721224446,66.01366263017414,67.30512713330792,67.21428571428571
60-69,1month,2021-05-09,46.991292170612276,41.53020964094527,45.33153978012875,46.89497060738002,48.72430840326867,52.27163258080802,51.57142857142857
60-69,1month,2021-05-16,34.93264308622839,23.96644820327555,31.558622208614686,34.754968178001214,38.5528442790309,46.00369635184596,44
60-69,1month,2021-05-23,21.88126254083429,6.757462455063762,17.228656158182318,21.68020642017566,26.87580933706051,37.285765876953306,34.285714285714285
60-69,1month,2021-05-30,13.99189799704553,0.9504968908716225,10.000694206717988,13.791860220949651,18.274964396697342,27.275443229487983,24.642857142857142
60-69,1month,2021-06-06,14.85883379318518,11.731825252023132,13.893063748916347,14.811240466276772,15.896414985872164,18.00999613915132,17.42857142857143
60-69,1month,2021-06-13,11.71477610544432,11.684017110613603,11.706978290615819,11.714632909691263,11.721940715262509,11.742773041790496,11.714285714285715
60-69,1month,2021-06-20,7.973804477549139,7.793831353183805,7.909219138565872,7.969885148886608,8.037333235776172,8.159958334889494,8.071428571428571
60-69,1month,2021-06-27,6.530123905862331,1.5140656750270656,4.800604531918339,6.469060809276197,8.244701687858523,11.605795533905976,8
60-69,1month,2021-07-04,3.8446988341313,-10.837207126772393,-1.1537654127295338,3.633607610474452,8.930024485602084,18.93496585486937,7
60-69,1month,2021-07-11,1.7534403520433561,-19.9060182231764,-5.594906564391313,1.4754394266618571,9.191822857016625,24.059017503996714,5.214285714285714
60-69,1month,2021-07-18,2.2749038257164,-19.852080267120012,-5.49190497434553,1.827866072106095,10.34747467312815,25.594907096998053,4.928571428571429
60-69,1month,2021-07-25,4.566647417573788,-4.043770729515886,1.5117069994859818,4.3935831219788195,7.688497156412717,13.625893843344578,5.428571428571429
60-69,1month,2021-08-01,6.877485648013752,4.137150084665685,5.904099769587633,6.832266615927589,7.878722446377774,9.789628307682422,7.142857142857142
60-69,1month,2021-08-08,5.289583114843317,1.6282188574336196,3.9903561607016944,5.22377624914291,6.601206357858254,9.121112639968155,5.642857142857142
60-69,1month,2021-08-15,2.671828934057963,0.8088037778080305,2.014356156554892,2.640695241977361,3.345086733572031,4.623296266254567,2.857142857142857
60-69,1month,2021-08-22,2.3856096334770562,1.2795887063580986,2.0028092625591163,2.3661187466959372,2.7786243358659393,3.5063996861090785,2.5
60-69,1month,2021-08-29,3.2374559188571483,2.781690275581664,3.083275288321485,3.231552828661643,3.3925614965388924,3.6749973433992706,3.2857142857142856
60-69,2month,2020-02-02,-3.760475859218339e-5,-0.029912764108141195,-0.00703131034744928,4.263642373563797e-4,0.006867476191371064,0.028282893432213043,0
60-69,2month,2020-02-09,-9.397508571771615e-5,-0.03261348742718781,-0.007107415645832951,7.70998506973773e-5,0.007299188030284593,0.03128859095755545,0
60-69,2month,2020-02-16,-1.0761054877072051e-5,-0.028953012403740812,-0.0076182440267402625,-2.5768173531880525e-4,0.0075342064848154255,0.031902277155733454,0
60-69,2month,2020-02-23,-1.616558773951297e-4,-0.03302292474806282,-0.007484470161237636,-1.4240763207334122e-4,0.007721781392078725,0.03124888420469072,0
60-69,2month,2020-03-01,2.4676785332642705e-4,-0.030694224456589498,-0.006935384831330866,-6.759080477560875e-5,0.006846431789195323,0.035377781043423755,0
60-69,2month,2020-03-08,3.6520019666654203e-4,-0.029833558855690005,-0.007371548983829827,-3.5122157174304167e-4,0.007660536675131188,0.03320187202156054,0
60-69,2month,2020-03-15,4.968878964243148e-4,-0.03101290570107821,-0.00758023449434647,4.191465680242548e-4,0.008148496497928877,0.03466234616061371,0
60-69,2month,2020-03-22,6.067946603031255e-4,-0.02912502431257101,-0.007339714129347044,6.143965996128955e-5,0.007491386550108334,0.032362676923296016,0
60-69,2month,2020-03-29,5.021915964101164e-4,-0.03034581136791765,-0.007391656559827821,6.446275416773574e-4,0.008083428204805966,0.03116570670078543,0
60-69,2month,2020-04-05,0.14338849051679647,0.11332940886036945,0.13584503766954895,0.1435972577727111,0.15036979184683633,0.17343860130719524,0.14285714285714285
60-69,2month,2020-04-12,1.9277103727360425,1.8933528601376095,1.9207931292735339,1.9280422742403305,1.9351642276330399,1.9587583427139206,1.9285714285714286
60-69,2month,2020-04-19,5.14257945485898,5.1070860327950935,5.135545178926021,5.142717326193834,5.150140352418706,5.173583261732965,5.142857142857142
60-69,2month,2020-04-26,9.000391049688947,8.968953651342506,8.993195328480429,9.00075066841367,9.007649507074044,9.030533713658118,9
60-69,2month,2020-05-03,11.714723317058677,11.6838379385234,11.706597073431887,11.714305583022217,11.721838855878776,11.749694583007132,11.714285714285715
60-69,2month,2020-05-10,17.928321968121633,17.89648544174614,17.920775641545607,17.928212976865126,17.935745008588665,17.963200970852068,17.92857142857143
60-69,2month,2020-05-17,26.428981517767465,26.40039145486703,26.42138575945567,26.428811721432623,26.436002313506286,26.46282115531553,26.42857142857143
60-69,2month,2020-05-24,31.571672370258977,31.543235626908817,31.56356631009049,31.57149184946993,31.57919133196497,31.602305735481682,31.57142857142857
60-69,2month,2020-05-31,37.64297711734687,37.61456799104488,37.63592609598585,37.64275671307933,37.650431000648005,37.67249701086813,37.64285714285714
60-69,2month,2020-06-07,41.71425005071877,41.6820671253126,41.70695803505903,41.714473901934795,41.7215452871997,41.74669447549546,41.714285714285715
60-69,2month,2020-06-14,52.85692855230545,52.82403081015724,52.849331604431065,52.856357545284425,52.86434925606734,52.891334211533945,52.85714285714286
60-69,2month,2020-06-21,57.428050819750915,57.39339612292068,57.42106186253236,57.42855292178057,57.43587189451674,57.45661988119722,57.42857142857143
60-69,2month,2020-06-28,54.14228313226958,54.10495744723739,54.1354233857802,54.142952203756174,54.149702895582124,54.17190466396172,54.14285714285714
60-69,2month,2020-07-05,51.2855285882482,51.2537545950226,51.27857452499319,51.28599653716153,51.29328590973153,51.31424896438807,51.285714285714285
60-69,2month,2020-07-12,41.35754964765868,41.324449952945386,41.35016365906424,41.35777566415666,41.3650748815993,41.38948483061341,41.357142857142854
60-69,2month,2020-07-19,38.28574360902289,38.25560207207572,38.27804912117817,38.28601867496377,38.293776654458185,38.315529327971525,38.285714285714285
60-69,2month,2020-07-26,34.92787237282389,34.8927816332384,34.92093957602637,34.92815276450133,34.93609683678988,34.95923407529113,34.92857142857143
60-69,2month,2020-08-02,27.85723669335772,27.825329232376742,27.849423419173295,27.857175519812387,27.86443355842978,27.889954375348644,27.857142857142858
60-69,2month,2020-08-09,24.42825357573635,24.396589205399135,24.42062467806126,24.428376194237128,24.436187062905454,24.458001340868258,24.428571428571427
60-69,2month,2020-08-16,21.215313015224314,21.18144060882156,21.207995261800036,21.215086049279197,21.222731343088448,21.24811488024199,21.214285714285715
60-69,2month,2020-08-23,17.215035367127133,17.188405912596334,17.207342106374043,17.214566365914802,17.222501583047286,17.243219934676365,17.214285714285715
60-69,2month,2020-08-30,15.142802310638388,15.109977543808782,15.135275157277388,15.143244375615637,15.150628651956243,15.174532270964663,15.142857142857142
60-69,2month,2020-09-06,13.499646942455211,13.469758176806755,13.492225873969085,13.499965946641243,13.507494592473439,13.528348774242266,13.5
60-69,2month,2020-09-13,9.286187856480096,9.25799146464499,9.278614327484977,9.285973887385918,9.293052287674602,9.316204954045753,9.285714285714285
60-69,2month,2020-09-20,5.99995418022138,5.970321725664648,5.992841868967614,6.000203412626924,6.00685104442231,6.027412487426577,6
60-69,2month,2020-09-27,4.356738284210288,4.321285071994748,4.34967197750195,4.357058146483757,4.364820122568732,4.3894008225206,4.357142857142857
60-69,2month,2020-10-04,4.285453088277347,4.253621025705365,4.278523760812726,4.285752594497425,4.293161472995687,4.316299481149606,4.285714285714286
60-69,2month,2020-10-11,7.071826995728115,7.042014321300605,7.063691541478274,7.070758174170609,7.079050831971165,7.1077928593306705,7.071428571428571
60-69,2month,2020-10-18,11.071044932689171,11.038015945804569,11.064649950091741,11.071286876180096,11.078293083595657,11.102197799441251,11.071428571428571
60-69,2month,2020-10-25,13.642397916241842,13.610394516956553,13.635640021018226,13.642853431029316,13.650011535756738,13.671303162573041,13.642857142857142
60-69,2month,2020-11-01,11.57166935822698,11.538262188079885,11.564132048379983,11.571517763313405,11.578869569238947,11.603783384613571,11.571428571428571
