agegroup,type,week,mean,q025,q25,q50,q75,q975,cases
60-69,1month,2020-02-02,-0.0010895651233510046,-0.032215763576241355,-0.007926622087832505,-0.0010790854098699514,0.006602531646505599,0.02937641524015033,0
60-69,1month,2020-02-09,9.1587154926267e-5,-0.029935382570056797,-0.0077025371334462,3.472203488340607e-4,0.0072514974071697606,0.030486411441407364,0
60-69,1month,2020-02-16,0.0010359207900364172,-0.029750316591240375,-0.006050687515797031,7.450957849908853e-4,0.008776602831658573,0.03242665048240844,0
60-69,1month,2020-02-23,-2.611535681800029e-4,-0.027340647482813445,-0.007341831955114305,-6.14689232266057e-4,0.006902153970032718,0.02899295752340675,0
60-69,1month,2020-03-01,-2.848617161252025e-4,-0.03016817157665783,-0.007325164331429291,-5.71862683780267e-4,0.006691434544296815,0.02872756319875467,0
60-69,1month,2020-03-08,-7.82822393095663e-4,-0.0322730866891669,-0.008265836105535631,-4.70342359834711e-5,0.006913837199759296,0.026761375197138088,0
60-69,1month,2020-03-15,-8.858906267640377e-5,-0.0282309336013839,-0.007484048641711299,-3.4844209598276164e-4,0.007060465419030278,0.033361341158713406,0
60-69,1month,2020-03-22,-1.1368817040457204e-4,-0.027525992728329965,-0.006807253161566204,-3.932939376380378e-4,0.00678383057602659,0.028241097171339404,0
60-69,1month,2020-03-29,0.49962193851169495,0.46713768790639787,0.49261752527352803,0.5001376393678563,0.507165248928054,0.5283543371938523,0.5
60-69,1month,2020-04-05,0.7868466463400855,0.7589376953870364,0.7796118521749047,0.7869440032689503,0.7940495127789287,0.8174287028521725,0.7857142857142857
60-69,1month,2020-04-12,0.5002430158013114,0.47039006756368634,0.4932475183666616,0.4999463303143088,0.5075785983133283,0.5304810780736668,0.5
60-69,1month,2020-04-19,1.4997547347933702,1.469286591521866,1.4920206129970177,1.499500117908985,1.5075407950782491,1.5274083420439322,1.5
60-69,1month,2020-04-26,4.070668012983727,4.039882101094389,4.063653487970669,4.071453374701688,4.078941175284237,4.096306699804538,4.071428571428571
60-69,1month,2020-05-03,4.928899569001581,4.900644202790947,4.92120677193969,4.928691790905856,4.936061806371994,4.957081903390176,4.928571428571429
60-69,1month,2020-05-10,7.000110605961505,6.968732326441886,6.992670896415566,7.000503613528547,7.007374769804362,7.028787325879282,7
60-69,1month,2020-05-17,10.285998189924845,10.256596797652463,10.279176388389027,10.286217811255872,10.293121336512721,10.31762554380375,10.285714285714286
60-69,1month,2020-05-24,14.285563657468856,14.254373878371144,14.278348524519117,14.28525788995007,14.292606799848357,14.31748848867942,14.285714285714286
60-69,1month,2020-05-31,15.785099378666528,15.753014781411217,15.77809425263711,15.785486376184274,15.792291792639977,15.814847070363571,15.785714285714285
60-69,1month,2020-06-07,17.643177150113583,17.615442831755903,17.635856211470788,17.64307170434795,17.649980904875072,17.67038186721112,17.642857142857142
60-69,1month,2020-06-14,22.643017827495242,22.6116008974982,22.635484369130957,22.643202000701127,22.650368567479948,22.6755569922283,22.642857142857142
60-69,1month,2020-06-21,20.213654645303954,20.184206997116497,20.206151974212972,20.213679765965185,20.220687856903332,20.242934244578144,20.214285714285715
60-69,1month,2020-06-28,14.142944937167726,14.111992998341247,14.135862652499373,14.143012480091397,14.15005898377007,14.170607744884967,14.142857142857142
60-69,1month,2020-07-05,12.928392218339441,12.895817242869073,12.92144110987135,12.928366146470143,12.936338198700412,12.955852552435118,12.928571428571429
60-69,1month,2020-07-12,18.64308434929619,18.611352018260376,18.635933738153575,18.643004053139563,18.649914150184827,18.674766175928177,18.642857142857142
60-69,1month,2020-07-19,23.57120698446094,23.53961948580158,23.563875721623546,23.571428448428883,23.578965889183262,23.599635847356005,23.57142857142857
60-69,1month,2020-07-26,22.429420435497693,22.401656246664327,22.421911811141463,22.42939830070111,22.43693105227843,22.457092109784142,22.428571428571427
60-69,1month,2020-08-02,16.28510832910267,16.25703302237823,16.278016182193312,16.285158429370025,16.291994688989387,16.313460764511067,16.285714285714285
60-69,1month,2020-08-09,13.999447251041218,13.968837056101032,13.992540035119054,13.999293845238302,14.00721365010306,14.028686735166785,14
60-69,1month,2020-08-16,15.858068227510584,15.829198203609726,15.850289386898087,15.857983005994786,15.865734238940462,15.88919849017951,15.857142857142858
60-69,1month,2020-08-23,13.500064784568222,13.47048002035897,13.492117254295751,13.500427061843881,13.507403868662568,13.52992834184327,13.5
60-69,1month,2020-08-30,13.642729742553964,13.614720166483607,13.635725030881929,13.642315753239505,13.64919630008702,13.67318816579336,13.642857142857144
60-69,1month,2020-09-06,13.928136742585963,13.8956040699785,13.920451719307259,13.927976197417312,13.935751991441998,13.958971343114456,13.928571428571429
60-69,1month,2020-09-13,9.570824261899125,9.541026952444561,9.563853785818868,9.570862154368363,9.578721598669372,9.599456416811117,9.571428571428571
60-69,1month,2020-09-20,6.428422054738006,6.39750326388174,6.421252675072898,6.428570061907479,6.435656210107885,6.459530189394112,6.428571428571429
60-69,1month,2020-09-27,5.928350190270957,5.901422875551874,5.921139954619879,5.9280528789445,5.9354202463419865,5.957797422647944,5.928571428571429
60-69,1month,2020-10-04,6.428246436945757,6.401246568569819,6.421421294473117,6.428762014649459,6.435372364061897,6.453653645201576,6.428571428571429
60-69,1month,2020-10-11,5.9999113466090614,5.973854416144243,5.992774649033095,5.999407641243337,6.0067683029150825,6.030845517529595,6
60-69,1month,2020-10-18,3.215209916329904,3.1826105880880733,3.2080992186357875,3.2150563256311138,3.222684692336934,3.247810986578639,3.214285714285714
60-69,1month,2020-10-25,2.7144732177259927,2.6852302498905196,2.7074246628230996,2.7142450962338183,2.72192754776112,2.742441326574601,2.7142857142857144
60-69,1month,2020-11-01,3.9278061087172254,3.8988458313676593,3.9204961524394673,3.928522196115493,3.9351407565960077,3.954794392742873,3.9285714285714284
60-69,1month,2020-11-08,3.000001680655383,2.9726020852995876,2.9931963518130225,2.999829991690479,3.007379784935391,3.028559915084997,3
60-69,1month,2020-11-15,3.713385301935972,3.682677776934279,3.7064286757956486,3.7134550142407208,3.7205399142206503,3.741104993411548,3.7142857142857144
60-69,1month,2020-11-22,5.856659857860232,5.828349921344874,5.849080570838754,5.8567557082361414,5.864253515926897,5.885867855667554,5.857142857142857
60-69,1month,2020-11-29,7.14250021917773,7.110626816458296,7.135671213245354,7.142843793753469,7.150082698008056,7.172168835430235,7.142857142857142
60-69,1month,2020-12-06,10.000336624928309,9.96767283332353,9.993506819070145,10.000288849169362,10.008478024392897,10.02893487972359,10
60-69,1month,2020-12-13,13.500404470525591,13.471022550796636,13.49313537703789,13.500022585253284,13.50759766135787,13.52709220217168,13.5
60-69,1month,2020-12-20,14.214267275109407,14.187073750637126,14.207023941058917,14.214355468325886,14.221857932881438,14.241350764336245,14.214285714285714
60-69,1month,2020-12-27,15.071116783212728,15.04212355146833,15.064064212998048,15.071243887399827,15.077750496862821,15.099448190706182,15.071428571428571
60-69,1month,2021-01-03,18.856507131822408,18.8259573973659,18.849043931652723,18.856703735771596,18.86394481278977,18.887158471363005,18.857142857142858
60-69,1month,2021-01-10,20.643226939392548,20.615234671701476,20.63562438333751,20.643341634008024,20.650241730327963,20.675090514024575,20.642857142857142
60-69,1month,2021-01-17,22.643022893457676,22.614425231183834,22.63585167472897,22.643009192135633,22.650234178492013,22.671448758589104,22.642857142857142
60-69,1month,2021-01-24,26.357217491709772,26.330669267296404,26.34921756446702,26.35723706243922,26.364551719911052,26.389492463036554,26.357142857142858
60-69,1month,2021-01-31,33.64131534981937,33.61162904996253,33.63412982687365,33.6417011253282,33.64850564308553,33.670764731329264,33.64285714285714
60-69,1month,2021-02-07,37.83616169875947,37.80082394215432,37.82730003971545,37.83610122274657,37.84514606250457,37.867272505871405,37.857142857142854
60-69,1month,2021-02-14,35.979465842456236,35.91276549031776,35.95834933082256,35.97758071544516,36.00110901856925,36.04716413698914,36.07142857142857
60-69,1month,2021-02-21,37.821848730709675,37.74627076779526,37.798088547721576,37.82101406366469,37.84698098451827,37.89817781464377,37.92857142857143
60-69,1month,2021-02-28,46.135027136292926,46.02984822870831,46.10229342853556,46.13440936854181,46.16935973287637,46.23536668093854,46.285714285714285
60-69,1month,2021-03-07,57.77997145709339,57.52667534702871,57.70349670517491,57.7796750493125,57.861328082277616,58.0086466910156,58.14285714285714
60-69,1month,2021-03-14,69.78100040595736,69.43060389253388,69.67915457217048,69.77560202095717,69.89416752945509,70.10295101167685,70.28571428571428
60-69,1month,2021-03-21,72.10073794860153,71.83070786978168,72.01486561312717,72.09554257006245,72.19324828996714,72.3625696495083,72.5
60-69,1month,2021-03-28,70.51400526027267,70.23342890965797,70.42772582898834,70.50974248762168,70.6059773958635,70.78508589208364,70.92857142857143
60-69,1month,2021-04-04,74.27052773104502,73.91656889999108,74.16703788537198,74.26557293476768,74.38584795217255,74.61339943563546,74.78571428571429
