agegroup,type,week,mean,q025,q25,q50,q75,q975,cases
60-69,1month,2020-02-02,3.052509009638109e-4,-0.028191162055890003,-0.006712962968398444,-1.303184935279155e-4,0.007415608735250208,0.028850480111930962,0
60-69,1month,2020-02-09,-4.6603382096132646e-4,-0.030777862651434607,-0.007719027061952044,-1.2024830349389917e-4,0.007239309722141721,0.02583321796035491,0
60-69,1month,2020-02-16,-4.294607049626987e-4,-0.02991703452864353,-0.008060743147417239,-3.581693160583878e-4,0.007295380843846587,0.029877744711299014,0
60-69,1month,2020-02-23,3.3634054592524524e-4,-0.027432202999962043,-0.0070983266456265135,3.223495937368961e-4,0.007441802312400277,0.02858803529786594,0
60-69,1month,2020-03-01,-3.608274518354031e-4,-0.028908030943438124,-0.007256160867988969,-2.3098059799043493e-4,0.006445711970289069,0.026588030236492873,0
60-69,1month,2020-03-08,0.28647387966767485,0.26093647269782133,0.279544985907103,0.2863429132183956,0.2929555848745625,0.3136295786332017,0.2857142857142857
60-69,1month,2020-03-15,0.8572968719418955,0.8295332590517193,0.8503676975626924,0.8573313141946863,0.8641955220349563,0.8862233734658073,0.8571428571428571
60-69,1month,2020-03-22,0.7143927585771362,0.6858689807455152,0.7070410978848897,0.7140773473521806,0.7215753754491104,0.7441976422181368,0.7142857142857142
60-69,1month,2020-03-29,0.14263629770680378,0.11255032032257672,0.13493862843645577,0.14247422552356043,0.14966356796190772,0.17460324042598738,0.14285714285714285
60-69,1month,2020-04-05,0.21400720870081147,0.18644529653356462,0.20669580839040774,0.213868303841098,0.22087013416800075,0.24257782674034126,0.21428571428571427
60-69,1month,2020-04-12,0.7149205492049618,0.6893257252818177,0.7075959322407652,0.7150157934154195,0.7218619042139734,0.7406529306506695,0.7142857142857142
60-69,1month,2020-04-19,2.9286254063454424,2.900993065375472,2.9211192405182906,2.9283334255440074,2.935323905342299,2.961759217789921,2.9285714285714284
60-69,1month,2020-04-26,5.929267970644233,5.900675025470419,5.922504889158825,5.929111629116447,5.936249424486719,5.958171056315481,5.928571428571429
60-69,1month,2020-05-03,8.571189799679255,8.540641095407318,8.564341416063284,8.571255529911014,8.578221307701686,8.598670378291391,8.571428571428571
60-69,1month,2020-05-10,13.857148601217231,13.830368616871564,13.849054324162097,13.857139286404223,13.864580745269727,13.884197194393495,13.857142857142858
60-69,1month,2020-05-17,14.642339900955491,14.612810034262838,14.635096175686456,14.642595809230178,14.650033915630388,14.667779605837918,14.642857142857142
60-69,1month,2020-05-24,16.285535443052435,16.25914137064166,16.2783370637988,16.285254997821163,16.293123149405094,16.313850487612086,16.285714285714285
60-69,1month,2020-05-31,23.356612576156024,23.329354091318052,23.34946393307147,23.356771878084707,23.363678137529313,23.383782533312264,23.357142857142858
60-69,1month,2020-06-07,21.356672372565345,21.330297176010298,21.349418865770755,21.356642454064474,21.36350131165235,21.385687912397827,21.357142857142858
60-69,1month,2020-06-14,17.714336885056923,17.68802052559239,17.707199955164224,17.71438784539876,17.721336147811485,17.739368459701268,17.714285714285715
60-69,1month,2020-06-21,18.071318074352988,18.043636981596865,18.0640050335547,18.071116580141208,18.078952078719684,18.102107816052442,18.07142857142857
60-69,1month,2020-06-28,20.714692936575553,20.68740866218863,20.70751122487952,20.714287996586172,20.721462168794844,20.74286302512087,20.714285714285715
60-69,1month,2020-07-05,24.142974434368192,24.114878272212643,24.135512399038724,24.142898993669498,24.150698539918007,24.17027837993202,24.142857142857142
60-69,1month,2020-07-12,27.142604500467375,27.111631230582233,27.13612523397451,27.14268991864799,27.149947308778373,27.170328470358076,27.142857142857142
60-69,1month,2020-07-19,28.71450854501496,28.68337743529433,28.70682595414167,28.71488121138276,28.722457214573367,28.745126876966726,28.714285714285715
60-69,1month,2020-07-26,29.071234284550073,29.042257911827488,29.064395881063213,29.071437711455182,29.078290033936,29.09935145785279,29.07142857142857
60-69,1month,2020-08-02,35.07181426310407,35.044439087510476,35.06462790280286,35.07174861542111,35.078950673590434,35.10059998243405,35.07142857142857
60-69,1month,2020-08-09,38.856534531545336,38.82843755549779,38.84965030296431,38.856787769431335,38.86343389365708,38.88400163099355,38.85714285714286
60-69,1month,2020-08-16,35.714154285033906,35.68399220642699,35.706804930087756,35.713809300410425,35.72161202571859,35.74391615380818,35.714285714285715
60-69,1month,2020-08-23,32.21319085213961,32.184800619602854,32.206324492848395,32.21361008415675,32.221087637483805,32.23855892513139,32.214285714285715
60-69,1month,2020-08-30,32.14305261158331,32.11630070582534,32.135770228544246,32.142849249925824,32.15061422756078,32.17256461922376,32.142857142857146
60-69,1month,2020-09-06,33.1437889850371,33.11728178740243,33.13614324019563,33.14373873206482,33.15104692000268,33.171931727226074,33.142857142857146
60-69,1month,2020-09-13,32.928382877691405,32.90058436619722,32.92129641489032,32.9281232860687,32.93585392314161,32.957897120949674,32.92857142857143
60-69,1month,2020-09-20,25.999760832496392,25.973484248683263,25.99297776888445,26.000238660770478,26.006392947025084,26.026481394319852,26
60-69,1month,2020-09-27,15.78620030198831,15.757130068074702,15.779391433253611,15.786286155752508,15.79360066940121,15.813952161424494,15.785714285714286
60-69,1month,2020-10-04,10.2144575488651,10.18539557803895,10.206461627160344,10.214022891045975,10.222063143224027,10.2451216807915,10.214285714285714
60-69,1month,2020-10-11,7.858144667846442,7.83031026951806,7.8503723684291,7.857403823132129,7.866572566158373,7.887982593290015,7.857142857142857
60-69,1month,2020-10-18,7.357709240179462,7.328963191214037,7.350123888478062,7.357760642910232,7.364327076037444,7.388832424088797,7.357142857142857
60-69,1month,2020-10-25,8.78550347149315,8.757054286901491,8.777442250642453,8.785663488438264,8.793344176795888,8.818987677615368,8.785714285714285
60-69,1month,2020-11-01,11.500106164629566,11.47329691779915,11.493562340657961,11.49955974438545,11.506613482202416,11.526952572637677,11.5
60-69,1month,2020-11-08,10.857058400910933,10.826200203151219,10.849751842097003,10.85720029738349,10.864716744359624,10.885250854192547,10.857142857142858
60-69,1month,2020-11-15,12.071137950158198,12.041280986188495,12.064040939362865,12.071478592442496,12.078786093320979,12.098477017621995,12.071428571428571
60-69,1month,2020-11-22,12.143273526804318,12.114470048262389,12.13595760686235,12.14285785038794,12.150700282123008,12.17117907285525,12.142857142857142
60-69,1month,2020-11-29,10.642748709161319,10.612783901654947,10.635764337899722,10.64249639640305,10.649823393596506,10.67103131274995,10.642857142857142
60-69,1month,2020-12-06,10.570821920712508,10.54095292128618,10.563938662280151,10.571323148620635,10.578376829806917,10.598930164463525,10.571428571428571
60-69,1month,2020-12-13,11.85776790910317,11.832721750364067,11.85040113309478,11.8576265384642,11.864894026512351,11.885734217896097,11.857142857142858
60-69,1month,2020-12-20,14.500753047752827,14.468234689492233,14.493241220115134,14.500924162747678,14.507748072248964,14.529831402551913,14.5
60-69,1month,2020-12-27,17.999670873018918,17.970192655210578,17.9925961205288,18.000141344592727,18.006843467124764,18.029157369148574,18
60-69,1month,2021-01-03,20.64314204546207,20.615927425941205,20.635790711818743,20.642823081109455,20.650663526048845,20.673375425718717,20.642857142857142
60-69,1month,2021-01-10,19.643251810814892,19.617769239997813,19.635928159316286,19.64333950155973,19.649895592846423,19.670524231362986,19.642857142857142
60-69,1month,2021-01-17,19.642976321748005,19.61797723976539,19.63574357560466,19.642425978913728,19.649376873729835,19.672135715922007,19.642857142857142
60-69,1month,2021-01-24,15.927990577788165,15.900490070771017,15.92072728225855,15.927623774177219,15.935575317152036,15.956771212820342,15.928571428571429
60-69,1month,2021-01-31,16.354329974459528,16.327034082548664,16.34722365704883,16.353903933566436,16.361201349114697,16.383136175258233,16.357142857142858
60-69,1month,2021-02-07,24.26720352435819,24.23429088694303,24.258603528767825,24.267248393307487,24.275489091004903,24.299458086902593,24.285714285714285
60-69,1month,2021-02-14,30.67522183683956,30.637770376076933,30.66427578020924,30.675481704878216,30.686852516822725,30.709413158688907,30.714285714285715
60-69,1month,2021-02-21,38.59591497921568,38.556708871567665,38.58242261598694,38.595236649874764,38.6095815498652,38.634251896587905,38.64285714285714
60-69,1month,2021-02-28,57.578755945004005,57.48550185660296,57.54632846899598,57.57737540226084,57.61111988960064,57.67905220205904,57.714285714285715
60-69,1month,2021-03-07,70.006079162068,69.87343561111359,69.95553191856015,70.00249657359538,70.05602524343215,70.1495194713573,70.21428571428571
60-69,1month,2021-03-14,65.66611486333493,65.53881809582985,65.62003135073817,65.66365923300486,65.71208292901663,65.80352162310446,65.85714285714286
60-69,1month,2021-03-21,56.78757939461597,56.69072829460703,56.75262941493294,56.786076516159724,56.822767901035746,56.88844151624591,56.92857142857143
60-69,1month,2021-03-28,51.296610083259495,51.203923096284136,51.26384531036075,51.29383406569309,51.328400434224,51.38687382735235,51.42857142857143
60-69,1month,2021-04-04,54.218079596977454,54.12656974921789,54.1862195930498,54.21803480792953,54.250492204984774,54.31362290306133,54.357142857142854
60-69,1month,2021-04-11,49.95665690069891,49.56998202991621,49.809538361926876,49.95165888161093,50.10142374204021,50.37308252920965,50.57142857142857
60-69,1month,2021-04-18,38.75986667403787,36.51342048662207,37.92448082830309,38.731448529514125,39.58658899120101,41.10922160214767,42.285714285714285
60-69,1month,2021-04-25,33.00711179707329,27.867166859698095,31.063818637995375,32.926331128073954,34.888266331243386,38.43838573359838,41.14285714285714
60-69,1month,2021-05-02,35.648548861020046,28.403958671458486,32.89676755620282,35.50922175644312,38.274975767555674,43.4410836800354,47.214285714285715
60-69,1month,2021-05-09,38.235709518496,29.90626327185362,35.0972191497548,38.069072361024155,41.249917645539604,47.19356509149528,51.5
60-69,1month,2021-05-16,35.20962799303945,28.52321245339868,32.70163225585227,35.06442931176828,37.6299480366127,42.305085508766396,45.785714285714285
60-69,1month,2021-05-23,26.402957217805735,22.57843754147043,24.983267238694815,26.290602138134787,27.807089967802884,30.46924364747218,32.5
60-69,1month,2021-05-30,22.796063878216966,20.24072161196999,21.83876536908857,22.73138581649203,23.730467628413837,25.50533473757835,26.857142857142858
60-69,1month,2021-06-06,24.16597325379603,22.151242406441536,23.418740490609608,24.110817530971175,24.897836393889115,26.266106122249916,27.357142857142858
60-69,1month,2021-06-13,19.71965865566095,18.306384497605833,19.19628049929088,19.67575018788557,20.247324243401817,21.275395614901196,22
60-69,1month,2021-06-20,16.075971615739025,14.849450965949142,15.687535393128366,16.050732748545244,16.485196815573726,17.308387608766914,17.642857142857142
60-69,1month,2021-06-27,15.878257005679762,13.504134494319494,15.1419333101971,15.851671064156145,16.671402907382205,18.164388292079572,16.5
60-69,1month,2021-07-04,19.287371391622134,13.342133552022831,17.35609042634057,19.214821219220134,21.306903192527503,25.471911756113645,18.42857142857143
