agegroup,type,week,mean,q025,q25,q50,q75,q975,cases
60-69,1month,2020-02-02,-6.297617651724181e-4,-0.03166931540910496,-0.009343161691305822,-4.2870363916307783e-4,0.008505777242011535,0.027505510889909917,0
60-69,1month,2020-02-09,0.001221769280054968,-0.029063484236193576,-0.00742209806665514,9.916974964713561e-4,0.009814762739578048,0.02850568634852686,0
60-69,1month,2020-02-16,-1.3812681448576472e-4,-0.03093610470468552,-0.008441550038081698,1.1455442169074504e-4,0.008955265706916262,0.029818755355704114,0
60-69,1month,2020-02-23,2.559496605366034e-4,-0.03114642064472413,-0.007992455743926985,1.784506354189278e-4,0.009420339849526413,0.028629739618591468,0
60-69,1month,2020-03-01,7.24825156815893e-4,-0.02803184626221454,-0.007694329975611437,3.126530778076867e-4,0.00927016711615539,0.032274194609119226,0
60-69,1month,2020-03-08,-9.070648269178118e-6,-0.029601708505841002,-0.009135826855079842,-9.263456897070916e-5,0.009252654684989444,0.03130907129220026,0
60-69,1month,2020-03-15,3.092011278954513e-4,-0.027394669453936937,-0.008606520638223867,1.299486302450796e-4,0.008835033839123155,0.0287506985435652,0
60-69,1month,2020-03-22,0.0014192893912186651,-0.026550697936456313,-0.007730092391361944,5.879549230799154e-4,0.009519287245191244,0.03259634890061031,0
60-69,1month,2020-03-29,0.4282977055826124,0.39907086004859144,0.4195225989210688,0.42816983267108216,0.43706980838930476,0.4577779038448439,0.42857142857142855
60-69,1month,2020-04-05,0.4995506394145032,0.4676396014004533,0.4909398056749094,0.500118080930203,0.5085980266719682,0.5277527989033478,0.5
60-69,1month,2020-04-12,0.07148578670788168,0.04320797056805303,0.06196736572348536,0.07110503731663123,0.08032406854486764,0.1010321309435641,0.07142857142857142
60-69,1month,2020-04-19,2.5006629425592797,2.4696484935802694,2.491585838777537,2.5000352245847877,2.5092868194921363,2.537735144511159,2.5
60-69,1month,2020-04-26,8.49979414579795,8.469578033013098,8.49187447828514,8.499792302384176,8.508193189299648,8.527877052958969,8.5
60-69,1month,2020-05-03,16.499286920907554,16.46962517428076,16.490946323206664,16.499749108223295,16.507993328869006,16.527742557995357,16.5
60-69,1month,2020-05-10,32.928069514748884,32.898704758287444,32.91979407666388,32.9279419033315,32.93625485180967,32.957748070906185,32.92857142857143
