agegroup,type,week,mean,q025,q25,q50,q75,q975,cases
60-69,1month,2021-03-14,3622.8480524276533,3615.1055951121853,3620.255671680372,3622.8294860761225,3625.618585801167,3630.293022708357,3669.714285714286
60-69,1month,2021-03-21,4671.15941902361,4662.268571524701,4668.328676946295,4671.21708990365,4674.052542429234,4679.863463373784,4723.928571428572
60-69,1month,2021-03-28,5500.170086510879,5489.926626956668,5496.434594207234,5500.272121555826,5503.648839682397,5509.599755681441,5562.857142857143
60-69,1month,2021-04-04,5630.229192741439,5612.760641254169,5623.983265619335,5630.167703100704,5636.453668877076,5647.823674247964,5751.142857142857
60-69,1month,2021-04-11,5047.007477698119,5005.3472698906635,5032.725619263415,5046.754218452445,5061.893668012262,5088.401736586023,5370.428571428572
60-69,1month,2021-04-18,4154.617463342936,4073.8929072625688,4125.141992986611,4152.849694944007,4185.421313883868,4239.441301066463,4873.5
60-69,1month,2021-04-25,3388.5482836279134,3274.038188215761,3348.062900951244,3386.007462769441,3430.286314437208,3506.3527920989322,4425.214285714285
60-69,1month,2021-05-02,2875.039330962204,2745.4620351349045,2829.7464925142813,2871.964792836291,2921.214629756374,3012.025967180275,4021.4285714285716
60-69,1month,2021-05-09,2468.105755068084,2344.3952667210133,2422.266857956081,2465.9397266459337,2513.0707082005238,2601.758168730028,3608.5
60-69,1month,2021-05-16,2328.8307830552653,2219.8461333044365,2288.311606365811,2327.6213423192366,2367.852802199387,2438.632428994795,3293.4285714285716
60-69,1month,2021-05-23,2300.596518610977,2205.059926635627,2264.8096044245885,2300.1790913443615,2337.3976377748786,2401.096858748306,3084.5714285714284
60-69,1month,2021-05-30,2169.04716922276,2084.8998191517344,2137.4929731167845,2167.7469005879034,2200.308890400018,2257.0231253649354,2794.214285714286
60-69,1month,2021-06-06,2047.2403271580374,1990.9648983923212,2027.042291555292,2047.547302975373,2066.96369594529,2102.9878456010847,2451.9285714285716
