agegroup,type,week,mean,q025,q25,q50,q75,q975,cases
60-69,1month,2020-02-09,-3.7178895807757734e-5,-0.029798430812358424,-0.007778133331169671,6.502781637075556e-5,0.007538010932017603,0.031349391646367165,0
60-69,1month,2020-03-01,-1.0879824934083334e-4,-0.028410491830707683,-0.007553964802738756,-6.84375961083766e-5,0.006943617110088908,0.03162738050280301,0
60-69,1month,2020-03-08,-8.603481661413426e-5,-0.029785404753794223,-0.0069388150618690135,2.4178625287773917e-4,0.00695705164654758,0.026215219021800292,0
60-69,1month,2020-03-15,-5.801866000170535e-4,-0.028678777202302157,-0.008374788243441107,-7.48077397945479e-4,0.006792431932629831,0.027006731903957592,0
60-69,1month,2020-03-22,-2.0875511324698856e-5,-0.027968602061755696,-0.00803477791528908,-3.058917295224178e-4,0.007637150647356323,0.028720640189088598,0
60-69,1month,2020-03-29,-3.822189438981673e-4,-0.031887632153872636,-0.0077734143466254065,-3.3773041580120256e-4,0.007441779003509236,0.024896189137835426,0
60-69,1month,2020-04-05,-3.10322254722726e-5,-0.026696555592393083,-0.007296255552973752,-2.4504680945728143e-4,0.00711259355337056,0.02992300783106125,0
60-69,1month,2020-04-12,0.2146032652579656,0.18734132495636963,0.20704661276303327,0.21417888897851195,0.22223721389136383,0.2431598482801218,0.21428571428571427
60-69,1month,2020-04-19,0.4998006221722204,0.4717548515737786,0.4924626421937105,0.4999676662795225,0.5069233435791334,0.5266728526125524,0.5
60-69,1month,2020-04-26,2.2856696827596212,2.257637914282256,2.2783886860776974,2.285364193876387,2.292738415466799,2.3168130063939723,2.2857142857142856
60-69,1month,2020-05-03,6.3574385401503655,6.32572089093799,6.350641480693058,6.357502676942213,6.364463713363379,6.386727194534112,6.357142857142857
60-69,1month,2020-05-10,9.786258840006642,9.75814480699824,9.77843222125069,9.786490570466395,9.793141028451519,9.81492326968926,9.785714285714286
60-69,1month,2020-05-17,11.142967698771377,11.113345206910903,11.135254280193514,11.143049777004876,11.15089231398334,11.171392098583542,11.142857142857142
60-69,1month,2020-05-24,12.499287911518811,12.47084686698377,12.491982420285048,12.499635915325559,12.506721874347743,12.526108436163776,12.5
60-69,1month,2020-05-31,12.285817011062884,12.260500505196589,12.278279122943669,12.285429211178684,12.293136096228146,12.313348209175476,12.285714285714286
60-69,1month,2020-06-07,10.428742047249298,10.401055353169209,10.420859042352584,10.428546096370306,10.436080990218175,10.458358198186176,10.428571428571429
60-69,1month,2020-06-14,8.785156565892542,8.75359178082929,8.77754338100734,8.78517270245188,8.793120896524794,8.813563278391637,8.785714285714285
60-69,1month,2020-06-21,6.357368037420996,6.330577611451987,6.3499169540247244,6.356361380962877,6.364641609648196,6.3890616053181555,6.357142857142857
60-69,1month,2020-06-28,5.499821993069018,5.472970432112035,5.4924532826343135,5.499677129036787,5.507329423446771,5.52934136027552,5.5
60-69,1month,2020-07-05,3.571669238937141,3.541398575224062,3.5647350423407347,3.571416661165279,3.579159560062723,3.6026408821294416,3.571428571428571
60-69,1month,2020-07-12,2.4282863794548994,2.399884235246867,2.421481587856211,2.427781519705771,2.435903349613823,2.4571239211488103,2.4285714285714284
60-69,1month,2020-07-19,3.3574941781536514,3.3295315547676494,3.3502833854982743,3.357483186173787,3.364792269008066,3.385537922743344,3.357142857142857
60-69,1month,2020-07-26,2.142935805272896,2.11479473725468,2.1352107329536167,2.142712449488725,2.150103558907404,2.172797272708733,2.142857142857143
60-69,1month,2020-08-02,2.5002757302284246,2.4716163329208443,2.492960633277404,2.4999815016990965,2.5072998300711915,2.5281738437547374,2.5
