agegroup,type,week,mean,q025,q25,q50,q75,q975,cases
60-69,1month,2020-02-02,6.469784476058445e-5,-0.028803938182081976,-0.0071004933245519125,-7.590832194625583e-5,0.0073397080224358105,0.02854629057725408,0
60-69,1month,2020-02-09,-6.927231884580404e-5,-0.03088660677729911,-0.0073518498862575506,1.8496598183786306e-4,0.008021048249890866,0.02731276432536193,0
60-69,1month,2020-02-16,-3.424852337353929e-4,-0.02896243265732015,-0.008177432464835311,-3.9607160565756144e-4,0.007117951842743745,0.028456725672183072,0
60-69,1month,2020-02-23,4.044717705474384e-4,-0.027181379439364665,-0.006891773403738993,3.982195387371728e-4,0.007749567019010611,0.02752400578196924,0
60-69,1month,2020-03-01,-5.263941430391364e-4,-0.028328837728479654,-0.008123215693870771,-5.698675158200646e-4,0.007118630295722032,0.027044650079899066,0
60-69,1month,2020-03-08,1.6416608239479863e-4,-0.02841985636294306,-0.0071727836930980966,-9.62331158028032e-6,0.007406360545521315,0.030237895664196174,0
60-69,1month,2020-03-15,5.445922987002772e-4,-0.025622559924771856,-0.0068482059103133,-1.462509141939316e-4,0.007905731075288731,0.027246641833726652,0
60-69,1month,2020-03-22,-9.149564986529439e-4,-0.027475266967543256,-0.008038531937613403,-5.728711316715814e-4,0.006894197424185893,0.025471287287481135,0
60-69,1month,2020-03-29,6.150656139105201e-4,-0.029030991460144,-0.007071582512438864,3.14827826036371e-4,0.00790730542415254,0.029937880981327093,0
60-69,1month,2020-04-05,0.3570844694455242,0.32856207624137834,0.34942263999203094,0.35668578146979163,0.36406318491728173,0.38663185564784053,0.3571428571428571
60-69,1month,2020-04-12,0.9282437355052541,0.9030307583611251,0.9207270680456245,0.928501995553439,0.9360637397610014,0.955474872485745,0.9285714285714285
60-69,1month,2020-04-19,1.5723349237766049,1.5443499364065059,1.5646575947342072,1.572215027626929,1.5800203426743453,1.6008798351507965,1.5714285714285714
60-69,1month,2020-04-26,1.4294149528610804,1.401502431535886,1.42198204935031,1.429212255465705,1.4366109713754907,1.4596066165402117,1.4285714285714284
60-69,1month,2020-05-03,0.5718063853705501,0.5451687395540423,0.5642747512276555,0.571923553308249,0.5792981745975958,0.5978026199300603,0.5714285714285714
60-69,1month,2020-05-10,1.4284866385751496,1.4001411489877698,1.4212282717108606,1.428221906710623,1.43586615349963,1.4564851893080826,1.4285714285714286
60-69,1month,2020-05-17,6.071847502808307,6.045729913582601,6.064103141392089,6.071715750083916,6.07979132164129,6.100323115406903,6.071428571428571
60-69,1month,2020-05-24,12.428779676806773,12.402561517233737,12.42102639770172,12.428286048309456,12.436158515689522,12.457502255815744,12.428571428571429
60-69,1month,2020-05-31,14.21425602929925,14.186609004736946,14.20691196811502,14.214196349758376,14.221457247086068,14.243521154221357,14.214285714285715
60-69,1month,2020-06-07,12.713533361937214,12.686563169613146,12.706324559322765,12.713787410980848,12.72115759851857,12.740188028794362,12.714285714285715
60-69,1month,2020-06-14,15.785070561849409,15.757485832447632,15.777384568124173,15.785120895980837,15.79227514341488,15.813659822417428,15.785714285714285
60-69,1month,2020-06-21,20.49998490791181,20.472315116498145,20.49226135613738,20.50023306058899,20.5078325640595,20.525135878607976,20.5
