agegroup,type,week,mean,q025,q25,q50,q75,q975,cases
60-69,1month,2020-02-02,-3.6898093976382506e-4,-0.03284189033821103,-0.00792812283477939,1.9445182290374146e-4,0.007659351204715318,0.03040114107500294,0
60-69,1month,2020-02-09,7.664648147504115e-4,-0.030458573166558554,-0.007509593525363731,2.5765659783651644e-4,0.007491470192192821,0.03450259840140966,0
60-69,1month,2020-02-16,-3.2732514894707353e-4,-0.03316454837590176,-0.007271729248546112,3.833892388530862e-4,0.007713466777709796,0.029440103953177508,0
60-69,1month,2020-02-23,-5.5875825325083046e-05,-0.028507168464478275,-0.007550326566451732,-4.556361856485349e-4,0.007614613997792017,0.029757069149496267,0
60-69,1month,2020-03-01,-1.7849259617803338e-4,-0.03228948840588728,-0.007215307979594356,2.4949608469085316e-4,0.007621133149686857,0.028419486756850302,0
60-69,1month,2020-03-08,4.4395980307198165e-4,-0.02723427059345468,-0.007284393553872942,4.007239634612026e-4,0.007221283472807108,0.031523037513109885,0
60-69,1month,2020-03-15,-3.0498307018017476e-4,-0.030082271015816193,-0.007810352184092673,-6.410038405193024e-4,0.00731439632677923,0.029295946639214573,0
60-69,1month,2020-03-22,-3.811096761374092e-4,-0.02882632004146162,-0.007245060867851229,-1.912597124483672e-4,0.006943181699099375,0.026430025302204962,0
60-69,1month,2020-03-29,0.49980358708311445,0.4735701842837645,0.4924272740456932,0.4991788916697906,0.50743129091092,0.527736262894475,0.5
60-69,1month,2020-04-05,1.7144477237029496,1.678704780736564,1.706745624198154,1.7145581590129355,1.7223665016002385,1.747570916605849,1.7142857142857142
60-69,1month,2020-04-12,2.2140071760402544,2.183202644717064,2.2067611397242177,2.2141080863328395,2.2218336804304664,2.244524363460698,2.2142857142857144
60-69,1month,2020-04-19,2.785083334638398,2.7558306510442794,2.7774099542948387,2.784659339839235,2.7925229696199203,2.8156094326461356,2.7857142857142856
60-69,1month,2020-04-26,3.427804213918827,3.399026901054312,3.420096906457757,3.4282235261804352,3.435660906827593,3.4544517638294883,3.4285714285714284
60-69,1month,2020-05-03,4.142879394307475,4.110777733887258,4.135217723790392,4.1430055291437,4.15031534434061,4.1718765782269465,4.142857142857143
60-69,1month,2020-05-10,3.857835258220032,3.8297482121957174,3.848809032152376,3.857077058365065,3.8657776314616292,3.8955184904578104,3.857142857142857
60-69,1month,2020-05-17,3.7137724723887415,3.682680730332701,3.705830152966186,3.7138395528058417,3.721852209609923,3.7444300560672734,3.7142857142857144
60-69,1month,2020-05-24,6.570875847367757,6.542372643216245,6.562975127519492,6.571313654107193,6.578437924140293,6.599895502703743,6.571428571428571
60-69,1month,2020-05-31,10.3566326844001,10.330155146051691,10.34870489760171,10.356678233912692,10.364255920457204,10.384270266170851,10.357142857142858
60-69,1month,2020-06-07,16.643157772254963,16.614859564178094,16.635207440029696,16.643253799174026,16.65086575516478,16.676777205777725,16.642857142857142
60-69,1month,2020-06-14,24.356038961179244,24.324029769386208,24.349028324607264,24.3565882109717,24.36404098309988,24.383460782853152,24.357142857142858
60-69,1month,2020-06-21,32.07129884155053,32.04169983717556,32.063709997273605,32.07173089311247,32.078947761890845,32.10311980167286,32.07142857142857
60-69,1month,2020-06-28,42.21407538856765,42.18453328682709,42.20652471049334,42.21457591572869,42.22156509875542,42.24240270928228,42.214285714285715
60-69,1month,2020-07-05,52.21414458724183,52.183501999568065,52.20684731954131,52.21463943697633,52.22213911269097,52.244857610005084,52.214285714285715
60-69,1month,2020-07-12,60.14330619819403,60.113677604343636,60.13585111637267,60.143450273545724,60.150491671884396,60.17210966028628,60.142857142857146
60-69,1month,2020-07-19,65.8570777567337,65.82723120777645,65.84991123081971,65.85716851556822,65.86489752543798,65.88397020571136,65.85714285714286
60-69,1month,2020-07-26,69.64324457547615,69.61451610972176,69.63562140881405,69.6437795700347,69.6505556683665,69.67475437408402,69.64285714285714
60-69,1month,2020-08-02,73.42871776129445,73.39821817721727,73.42115592308815,73.42899904862358,73.43675807651661,73.45767981365648,73.42857142857143
60-69,1month,2020-08-09,77.49987564882835,77.4662986340525,77.49260309155184,77.50019172768953,77.50744457975253,77.52785766309292,77.5
60-69,1month,2020-08-16,78.71382038220102,78.68134653650323,78.70631303370395,78.71404978979166,78.72176992887569,78.74348611400706,78.71428571428572
60-69,1month,2020-08-23,82.4997405570094,82.4691962936541,82.49179868855305,82.4995205096046,82.5073483540069,82.532692958724,82.5
60-69,1month,2020-08-30,82.78598410649099,82.75606100685566,82.77815090920366,82.78636165009763,82.7938708384568,82.81406620257522,82.78571428571429
60-69,1month,2020-09-06,71.35704893592548,71.32646455328454,71.34974047017052,71.35680693116545,71.36501828191906,71.38690496578127,71.35714285714286
60-69,1month,2020-09-13,62.07156524145322,62.03829457007757,62.064420020845425,62.07114905202315,62.07926624160123,62.10220172769509,62.07142857142857
60-69,1month,2020-09-20,59.143475762907535,59.115256582369405,59.13562911296023,59.143103832939076,59.15137342178945,59.17111544756088,59.142857142857146
60-69,1month,2020-09-27,57.786051792792286,57.75470145744146,57.777833398618434,57.78634850071,57.79381794439707,57.81856043442566,57.785714285714285
60-69,1month,2020-10-04,54.92841405341319,54.89907516840766,54.92107414086149,54.928610192784205,54.93658372098472,54.9574634369709,54.92857142857143
60-69,1month,2020-10-11,47.857050207999144,47.82844690622262,47.84926146601992,47.85678077172947,47.864735139892936,47.8862362811844,47.857142857142854
60-69,1month,2020-10-18,42.500222655662576,42.47028311315579,42.492735912591606,42.50042397683413,42.50792240859561,42.52872093384552,42.5
60-69,1month,2020-10-25,40.571396021734635,40.54558415697677,40.56379830860012,40.571284078167565,40.57881040146054,40.601087352498126,40.57142857142857
60-69,1month,2020-11-01,39.001164699852296,38.973667895014046,38.99277456437589,39.00067004176969,39.00855236548313,39.03247832591271,39
60-69,1month,2020-11-08,35.57141011122585,35.54332584910825,35.56366883039547,35.57112544690621,35.57859955916802,35.60186424759948,35.57142857142857
60-69,1month,2020-11-15,42.4276590241017,42.399652461981894,42.42028890375264,42.42738212307203,42.43542699369911,42.455974856941815,42.42857142857143
60-69,1month,2020-11-22,60.785559902896246,60.75472769838698,60.77733043612837,60.785770762854696,60.7935610475034,60.81670672070063,60.785714285714285
60-69,1month,2020-11-29,77.07188662449744,77.04128416383426,77.06384097274747,77.07182127699835,77.07947471254113,77.10337582036675,77.07142857142857
60-69,1month,2020-12-06,95.07142673366805,95.04035728222063,95.06366539014498,95.07159398043153,95.07976978240387,95.10086987087539,95.07142857142857
60-69,1month,2020-12-13,117.85687232076862,117.82662341268039,117.84916512224481,117.856828568275,117.86432535739328,117.88609664981261,117.85714285714286
60-69,1month,2020-12-20,130.64224763779254,130.6089427495668,130.6348097423627,130.64273756630956,130.65063946296456,130.67131386459894,130.64285714285714
60-69,1month,2020-12-27,120.85715432858545,120.82880567402242,120.84950077431915,120.85721635488038,120.86476406289495,120.88744655811763,120.85714285714286
60-69,1month,2021-01-03,105.64239745691823,105.61571147991468,105.63504553572366,105.6428101069541,105.65020080840475,105.66887246199035,105.64285714285714
60-69,1month,2021-01-10,98.07072721443335,98.03785833526354,98.06329862355861,98.07149801056107,98.07926192461471,98.09784058223502,98.07142857142857
60-69,1month,2021-01-17,101.7135025879157,101.68292985514532,101.70614357119962,101.71359583853172,101.72072085062615,101.7433218276347,101.71428571428571
60-69,1month,2021-01-24,105.99956109523242,105.9712012253934,105.9919162081558,105.99973467833385,106.0070370393012,106.03177607881412,106
60-69,1month,2021-01-31,100.3539906141826,100.32368922273103,100.34669238788914,100.35384291259953,100.36166260725993,100.3846490385414,100.35714285714286
60-69,1month,2021-02-07,100.80686437321833,100.76923797862294,100.79434584033129,100.80740333604768,100.81938366367507,100.8445682106054,100.85714285714286
60-69,1month,2021-02-14,103.40987680969663,103.28453713866588,103.36676051187436,103.41401858503293,103.45049664279051,103.54209033501492,103.64285714285714
60-69,1month,2021-02-21,108.64512636085138,108.41501237044022,108.56745767133472,108.65006601316766,108.72007147521596,108.87430910508759,109.07142857142857
60-69,1month,2021-02-28,139.02634362241608,138.5136057551739,138.85103931002493,139.03525529809428,139.19529424830748,139.54691009276306,140
60-69,1month,2021-03-07,200.63012357396045,199.8125341051058,200.3510996085798,200.6454275276838,200.89739527770385,201.44128892129808,202.14285714285714
60-69,1month,2021-03-14,272.968548696305,272.2710230454589,272.7269559492545,272.9806598516851,273.19895374726684,273.6901381341791,274.2857142857143
60-69,1month,2021-03-21,337.90210731821355,337.43240402344077,337.74054779750713,337.9097056998162,338.05266102294144,338.3799685366985,338.7857142857143
60-69,1month,2021-03-28,352.2926591842657,351.95096603664075,352.17564701926545,352.29677038742216,352.4010871059172,352.6422841896436,352.92857142857144
60-69,1month,2021-04-04,326.8671094691666,326.5449063267431,326.7548731245455,326.86851637924065,326.9774108328134,327.2054373784268,327.5
60-69,1month,2021-04-11,301.8873102408652,298.63114459239887,300.7620897306022,301.9368753204958,302.96857347969785,305.2105789049466,308.07142857142856
60-69,1month,2021-04-18,238.00858853046958,222.16089377102932,232.5443837044682,238.27858923259828,243.2375486678899,254.21886705545236,268.07142857142856
60-69,1month,2021-04-25,184.60153839695374,159.43650512046926,175.89656996564855,185.0327420344354,192.97463773584502,210.40336197874615,232.5
60-69,1month,2021-05-02,192.34409530415695,169.96968890910182,184.55727672453136,192.6997111765407,199.8072389977588,215.3235754256192,235.07142857142856
