agegroup,type,week,mean,q025,q25,q50,q75,q975,cases
60-69,1month,2020-02-02,1.3683578592896763e-4,-0.03306085462104011,-0.007223213733501967,-3.308031847935614e-5,0.007461237130580018,0.03221693150508473,0
60-69,1month,2020-02-09,-8.80858826843116e-4,-0.0375089544653435,-0.007452852930305895,-0.0011534717956786446,0.006499527706084772,0.029137937783637987,0
60-69,1month,2020-02-16,-1.0008295774326222e-4,-0.028738657972015594,-0.007834749057565989,-7.411675378628095e-5,0.006401844082840757,0.03403514040890156,0
60-69,1month,2020-02-23,9.428719341681021e-4,-0.029490426387440323,-0.006999496569619939,1.3629586667739807e-5,0.007693254306881984,0.03920626967109613,0
60-69,1month,2020-03-01,-4.394159393812209e-4,-0.027447802488987674,-0.007443603602305849,-3.343671272946521e-4,0.006162982488147236,0.02957666864171265,0
60-69,1month,2020-03-08,2.383652080846279e-4,-0.03670807034823763,-0.006994830374629026,-6.453344222275324e-5,0.007212552825952343,0.038276513605426846,0
60-69,1month,2020-03-15,-7.190576265106608e-5,-0.03116158005007227,-0.007188655071250672,-2.071758864887105e-4,0.006419528091227752,0.033053988534309874,0
60-69,1month,2020-03-22,0.4286625256658671,0.3969499452254724,0.4216472274949074,0.4288700905729728,0.43679841635782024,0.4603706848808611,0.42857142857142855
60-69,1month,2020-03-29,0.9294912822305491,0.8994621286009967,0.9226062676830511,0.929307524512206,0.9369356239251612,0.9571774444577941,0.9285714285714285
60-69,1month,2020-04-05,1.5714221487716782,1.5385649229973555,1.563892924744814,1.5712404871593924,1.578632964601363,1.610062653579586,1.5714285714285714
60-69,1month,2020-04-12,1.4998985364354729,1.4669234642788656,1.4924691441571591,1.5004418522630312,1.5072873978571528,1.531400082373521,1.5
60-69,1month,2020-04-19,1.072115854907513,1.0415534684823566,1.0651045895536742,1.072493891995053,1.07884328707309,1.1035224989180767,1.0714285714285714
60-69,1month,2020-04-26,1.9287237012593899,1.897053440591431,1.920615291424468,1.9288940932293968,1.9363552151532217,1.9611732778747244,1.9285714285714284
60-69,1month,2020-05-03,2.28555575480731,2.252488219395624,2.2781960947588047,2.2852872199893874,2.293170396399505,2.3230965977140268,2.2857142857142856
60-69,1month,2020-05-10,2.357217997145418,2.327871930906099,2.3496039147427914,2.356774912743652,2.3639925109889246,2.388935363489816,2.357142857142857
60-69,1month,2020-05-17,4.214875538695955,4.18540936464863,4.207751032890292,4.214566017275647,4.222002705358713,4.2480976200325875,4.214285714285714
60-69,1month,2020-05-24,9.64253282620407,9.609368199799508,9.63541105916854,9.642469057653427,9.6500999079212,9.675694875213317,9.642857142857142
60-69,1month,2020-05-31,12.285283431880773,12.251718885969101,12.277909925219578,12.285170511509566,12.292676119607581,12.317474325507638,12.285714285714286
60-69,1month,2020-06-07,13.642839538364148,13.612605249199804,13.635719429037138,13.64271387538435,13.649380789649408,13.67631739317166,13.642857142857142
60-69,1month,2020-06-14,19.642747939581746,19.610747518365798,19.635590070933567,19.643128676405667,19.64954046477345,19.6727834506774,19.642857142857142
60-69,1month,2020-06-21,24.786315854821826,24.754370713608754,24.778484420403803,24.78597695969188,24.793321439716927,24.82242549028358,24.785714285714285
60-69,1month,2020-06-28,30.928274266949444,30.896647513872022,30.921289197723475,30.928170796943903,30.93630376946346,30.956581128369567,30.92857142857143
60-69,1month,2020-07-05,37.07169862981232,37.04114223663978,37.06414449800161,37.07128483072623,37.07897727027659,37.108634084690465,37.07142857142857
60-69,1month,2020-07-12,39.49927161437963,39.466294033553375,39.492150850163455,39.49966856009016,39.50729042711407,39.5276166267863,39.5
60-69,1month,2020-07-19,43.857607919736516,43.82678760854338,43.850726991149116,43.857415053524875,43.86414497703037,43.89061442593886,43.857142857142854
60-69,1month,2020-07-26,53.14351678525574,53.115066903400376,53.13620447260777,53.14336148096061,53.15059604082385,53.17439512945162,53.14285714285714
60-69,1month,2020-08-02,57.500241327529956,57.46926827396046,57.49311490987206,57.50043137301988,57.507423196642954,57.53031128606288,57.5
60-69,1month,2020-08-09,62.285562735272954,62.253502859611096,62.27868348932399,62.28566564778589,62.292955105941964,62.317447173544224,62.28571428571429
60-69,1month,2020-08-16,58.07121688472034,58.03875721793069,58.06420756293867,58.07137126222547,58.078363891443146,58.103658374695826,58.07142857142857
60-69,1month,2020-08-23,47.429270651753555,47.402232225324546,47.42182870956725,47.42862224133172,47.43579876505986,47.457802787117195,47.42857142857143
60-69,1month,2020-08-30,39.78530469310366,39.753866470903674,39.778311307202785,39.785165609421725,39.793145710608,39.817944659166066,39.785714285714285
60-69,1month,2020-09-06,33.49993922325895,33.463802038547456,33.49336729127661,33.50041200772422,33.50828583017875,33.52938776292311,33.5
60-69,1month,2020-09-13,32.35768687600348,32.3272792856999,32.350630600915096,32.357937837061776,32.364314514895106,32.389369695208,32.35714285714286
60-69,1month,2020-09-20,32.284893957621854,32.25566585101225,32.27717110659348,32.2848309834198,32.292572902201364,32.31580909130813,32.285714285714285
60-69,1month,2020-09-27,33.92950882562561,33.90376949758297,33.92117368909164,33.92892884577745,33.936299871795924,33.9664327187883,33.92857142857143
60-69,1month,2020-10-04,26.71380521506108,26.68336395228015,26.706790491424524,26.714022275158236,26.72138454436383,26.742635796641324,26.714285714285715
60-69,1month,2020-10-11,19.643007688518626,19.605352676152386,19.635599256495325,19.64270624018367,19.650666261658063,19.674305909360967,19.642857142857142
60-69,1month,2020-10-18,17.928575047255098,17.895961588362898,17.920659537756375,17.928814002584687,17.93611441103525,17.963913119810023,17.92857142857143
60-69,1month,2020-10-25,15.571457693329071,15.54298218901228,15.564516550317176,15.570847940716341,15.578267517335899,15.602070348213282,15.571428571428571
60-69,1month,2020-11-01,16.78591169302068,16.753804024423154,16.77821349265956,16.785946668414653,16.793099852777182,16.819770405451433,16.785714285714285
60-69,1month,2020-11-08,20.357803090684552,20.326972903639906,20.35085863308699,20.35720007305417,20.36493142470643,20.391263280093412,20.357142857142858
60-69,1month,2020-11-15,15.213864112574607,15.181792773573246,15.206764817668919,15.214103689998144,15.221265290572266,15.246877221965757,15.214285714285714
60-69,1month,2020-11-22,7.35728776549514,7.326243814279232,7.3502905483591725,7.3569908518105125,7.364369513771757,7.3924431643050506,7.357142857142858
60-69,1month,2020-11-29,10.142326044946387,10.112001117587154,10.134996346640605,10.142450207740843,10.149383583487825,10.172596095765183,10.142857142857142
60-69,1month,2020-12-06,12.143884658544254,12.115032770525012,12.135727673959382,12.143340834996408,12.151389304467152,12.179038090292844,12.142857142857142
60-69,1month,2020-12-13,12.070496885357777,12.036991548619381,12.063369150012058,12.070655115565181,12.078160745859746,12.102177516822827,12.071428571428571
60-69,1month,2020-12-20,14.786160295946592,14.757596014984571,14.778131706762364,14.785673119492085,14.79331837698174,14.821104672891117,14.785714285714286
